x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
job_unemployed,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
job_unemployed,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
job_unemployed,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
job_unemployed,job_unemployed,1.0,predict_itself,True,,0.0,1.0,
job_unemployed,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
job_unemployed,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
job_unemployed,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
job_unemployed,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
job_unemployed,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
job_unemployed,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
job_unemployed,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
job_unemployed,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
job_unemployed,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
job_unemployed,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
job_unemployed,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
job_unemployed,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
job_unemployed,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
job_unemployed,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_unemployed,housing_yes,0.0,classification,True,weighted F1,0.5044,0.38563317699723143,DecisionTreeClassifier()
job_unemployed,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
job_unemployed,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_unemployed,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
job_unemployed,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_unemployed,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_unemployed,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
job_unemployed,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
job_unemployed,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
job_unemployed,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
job_unemployed,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
job_unemployed,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
job_unemployed,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
job_unemployed,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
job_unemployed,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
job_unemployed,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
job_unemployed,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
job_unemployed,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
job_unemployed,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
job_unemployed,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
job_unemployed,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
job_unemployed,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
job_unemployed,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
job_unemployed,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
marital_divorced,age,0.0,regression,True,mean absolute error,8.334,8.329849695568946,DecisionTreeRegressor()
marital_divorced,campaign,0.0,regression,True,mean absolute error,1.5188,1.756058145715975,DecisionTreeRegressor()
marital_divorced,pdays,0.0,regression,True,mean absolute error,34.3472,66.3401692830453,DecisionTreeRegressor()
marital_divorced,previous,0.0,regression,True,mean absolute error,0.1646,0.2862577812292805,DecisionTreeRegressor()
marital_divorced,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4369134685934397,DecisionTreeRegressor()
marital_divorced,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5095921233284411,DecisionTreeRegressor()
marital_divorced,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9545730760119264,DecisionTreeRegressor()
marital_divorced,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6271210704843249,DecisionTreeRegressor()
marital_divorced,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.885229495421186,DecisionTreeRegressor()
marital_divorced,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
marital_divorced,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
marital_divorced,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
marital_divorced,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
marital_divorced,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
marital_divorced,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
marital_divorced,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
marital_divorced,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
marital_divorced,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
marital_divorced,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
marital_divorced,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
marital_divorced,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
marital_divorced,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
marital_divorced,marital_divorced,1.0,predict_itself,True,,0.0,1.0,
marital_divorced,marital_married,0.28,classification,True,weighted F1,0.5204,0.6541237763168805,DecisionTreeClassifier()
marital_divorced,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
marital_divorced,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
marital_divorced,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
marital_divorced,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
marital_divorced,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
marital_divorced,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
marital_divorced,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
marital_divorced,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
marital_divorced,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
marital_divorced,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
marital_divorced,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
marital_divorced,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
marital_divorced,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
marital_divorced,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
marital_divorced,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
marital_divorced,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
marital_divorced,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
marital_divorced,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
marital_divorced,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
marital_divorced,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
marital_divorced,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
marital_divorced,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
marital_divorced,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
marital_divorced,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
marital_divorced,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
marital_divorced,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
marital_divorced,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
marital_divorced,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
marital_divorced,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
marital_divorced,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
marital_divorced,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
marital_divorced,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
marital_divorced,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
marital_divorced,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
marital_divorced,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
marital_divorced,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
marital_married,age,0.03,regression,True,mean absolute error,8.334,8.085005883389934,DecisionTreeRegressor()
marital_married,campaign,0.0,regression,True,mean absolute error,1.5188,1.7554165185744535,DecisionTreeRegressor()
marital_married,pdays,0.0,regression,True,mean absolute error,34.3472,66.3247610608774,DecisionTreeRegressor()
marital_married,previous,0.0,regression,True,mean absolute error,0.1646,0.2853062494954107,DecisionTreeRegressor()
marital_married,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.428819250559369,DecisionTreeRegressor()
marital_married,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5094563883091459,DecisionTreeRegressor()
marital_married,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.941667353053998,DecisionTreeRegressor()
marital_married,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6142598179990348,DecisionTreeRegressor()
marital_married,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.37588474029037,DecisionTreeRegressor()
marital_married,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
